"PlantID","Dataset","Genotype","Treatment","FW","DW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1121KN215","KN1121","Eunova","stress",49.2,7.72,98746.96821,13054.71393,0.007324568,1730.428571,0.445075661,11232202.86,757.2867938,856.3804757,0.279064142,1038.428571,670.6346606,16,286.7064084,4500.407821,41.09207767,0.461270558,0.17016413,0.188097657,591.3458078,1.023463942,1.026912852,174525,16346,0.008213314,1530,0.575291455,26509717,1285.598877,0.179129984,1134.788984,23,305,0.242716773,442162,0.228504371,44246654.19
"1121KN216","KN1121","Eunova","stress",46.8,7.37,98232.85185,12233.56123,0.008434643,1527.142857,0.449753732,11640511.86,715.6291232,799.0078561,0.332501214,1088.285714,623.4273526,18.14285714,217.5081289,3848.092839,43.80114053,0.469567947,0.226727305,0.185209568,509.133981,1.033170733,1.036652353,177908,17878,0.006996866,1796,0.528619551,26223056,1122.734863,0.240784714,983.4767149,22,382,0.239659162,409091,0.222322547,44440847.6
"1121KN217","KN1121","Streif","control",127.3,18.92,206738.4411,22359.27192,0.005339407,2427,0.497651902,26267946.43,964.8854504,1149.522112,0.373013425,996,849.0132737,24.14285714,346.3408176,8113.452081,42.65483972,0.467156308,0.232012183,0.218451839,598.2427732,1.004351049,1.007735551,502190,35083,0.005129131,2450,0.618849502,79900456,1760.792847,0.349852257,1282.085148,36,435,0.275078291,1217436,0.248906081,157138683.3
"1121KN218","KN1121","Streif","control",113.4,16.26,184726.1364,21938.83291,0.004868307,2609.285714,0.487587307,22768222.29,985.5763464,1179.252023,0.377457919,1258.714286,877.6828655,23.85714286,343.9931077,7899.784095,41.05943202,0.460825979,0.209500155,0.219601948,647.2112271,1.058109219,1.061674877,458835,34629,0.004809174,2613,0.625394955,73396705,1662.368774,0.302658515,1263.105261,25,566,0.275170045,1262820,0.251874911,134209870.8
"1121KN219","KN1121","Streif","control",109.6,15.92,179848.4241,19944.50642,0.005765839,2216.142857,0.486987656,22008620.14,985.9901643,1115.376308,0.367371506,1048,689.5622476,22.14285714,335.3194523,7183.603215,42.81878832,0.467906406,0.247524398,0.217539583,608.8640998,1.047204006,1.050732916,393776,26424,0.007087631,1773,0.625858167,63765857,1460.404907,0.322906698,1263.183585,28,437,0.260757802,954045,0.251126544,121048413.2
"1121KN220","KN1121","Streif","control",125.8,18.4,202770.6882,22465.899,0.005109567,2493.571429,0.486855096,24865378.29,979.7828955,1103.69683,0.380029008,805.1428571,780.4331029,25.42857143,335.5256617,8074.001439,42.63691229,0.461301976,0.226686919,0.219399966,644.5903802,1.014683441,1.018102762,482613,34908,0.004978752,2524,0.617500825,76579470,1782.121094,0.33449878,1296.37299,32,507,0.282016038,1195356,0.250615948,151088888.2
"1121KN221","KN1121","Streif","control",131.1,20.85,219286.7428,23538.65299,0.005171798,2546.857143,0.488612703,27686686.14,1023.923474,1195.029576,0.376247532,972.4285714,796.4782506,27,297.5112698,7911.922754,45.67690988,0.464938712,0.252960675,0.216477492,645.2800768,1.02331995,1.026768374,499225,36827,0.004626793,2716,0.610778008,78458136,1535.531616,0.351883721,1301.884952,45,365,0.280404965,1193175,0.249379876,166183683.8
"1121KN222","KN1121","Streif","control",112.2,16.57,183882.7724,20291.97553,0.005641573,2245.285714,0.486451322,22793588.29,1003.094638,1131.002354,0.361441433,1072,693.2746016,23.71428571,308.1692691,7158.360321,43.5755453,0.464883978,0.255017167,0.219583347,639.2107473,1.010191009,1.013595191,399105,30124,0.00552854,2273,0.614535386,63092297,1507.20105,0.295786923,1345.268882,33,414,0.268728889,891453,0.254164983,124598401.2
"1121KN223","KN1121","Streif","control",131.3,19.61,221231.8608,23048.00288,0.005478764,2423.714286,0.502296733,28651326.57,962.4025429,1107.507028,0.384499079,985.2857143,857.7824588,24.28571429,344.1097442,7831.504138,46.24380648,0.466303031,0.258135529,0.21997575,654.1081924,1.005842351,1.009231879,522951,38617,0.004407706,2851,0.61785776,83052475,1733.157593,0.327422378,1448.42441,45,381,0.280711471,1287893,0.248293817,171595546.9
"1121KN224","KN1121","Streif","control",120.1,17.35,198381.7861,20898.08084,0.005909844,2214.714286,0.492200945,24636925.14,961.988725,1109.712716,0.384170244,954.5714286,745.1889421,21.85714286,339.5375877,7325.404822,45.199684,0.465939907,0.2469815,0.219265187,610.6573108,1.014619345,1.018038449,465164,32315,0.005599987,2244,0.619458075,73862027,1795.865967,0.332187631,1273.052276,37,401,0.28058827,1222575,0.252155814,145121810
"1121KN225","KN1121","Streif","control",123.6,18.31,208780.2556,22310.85522,0.005505687,2404.714286,0.494374129,26219386.43,932.8835312,1111.630057,0.392891121,867.8571429,801.6785915,24.42857143,335.1021617,7864.195754,44.23782106,0.462467719,0.230891817,0.222066133,643.3489265,1.029927706,1.033398397,485764,33732,0.005365658,2342,0.623634579,77748204,1619.322754,0.336799454,1230.467071,31,501,0.281138034,1291714,0.252281835,156073773.3
"1121KN226","KN1121","Streif","stress",59,8.57,109292.2139,13553.6404,0.007646232,1686.285714,0.461418753,12307382.29,817.2903922,911.3204869,0.300659774,1095.571429,629.6824041,21.14285714,233.7007672,4730.076766,41.65506685,0.466889253,0.216106342,0.215384609,591.6216865,1.028118323,1.031582917,218914,18915,0.007690557,1634,0.618044475,34693633,1178.744995,0.270702502,1074.041996,26,329,0.258772414,506252,0.262067523,54847120.79
"1121KN227","KN1121","Streif","stress",65.2,9.59,117870.6316,14187.05769,0.00750919,1713.142857,0.468578873,13533481.14,824.1873576,942.7895508,0.33775036,1077.857143,620.6117826,20.71428571,259.2942787,5188.035264,41.11897091,0.470208096,0.252165643,0.214927328,547.2052297,0.996661665,1.000020255,229989,18057,0.008868293,1417,0.621907152,36902854,1219.487671,0.27705429,930.3609041,23,366,0.260007034,510126,0.256863785,60629918.65
"1121KN228","KN1121","Streif","stress",71.2,9.23,122906.9741,14212.71441,0.007663044,1643.857143,0.47970878,14771224,785.8402303,904.8155169,0.337219472,953.8571429,636.6956001,19.42857143,288.9713401,5320.31906,40.80947632,0.474971326,0.272804164,0.213278673,588.3111431,0.998179381,1.001543086,237799,19417,0.00792831,1585,0.615029318,37800641,1408.161255,0.246504172,1020.474577,25,353,0.272508444,496990,0.257124895,64284960.43
"1121KN229","KN1121","Streif","stress",72.9,9.72,124837.5742,13883.45328,0.008332615,1549.714286,0.483143238,14947665.71,799.9100396,909.7168056,0.351548052,1043.142857,611.3660069,18.85714286,275.8962823,5039.198753,41.21938021,0.474121953,0.287737419,0.217402708,580.0347847,1.085493107,1.089151045,257141,19236,0.008738783,1438,0.617986683,40838394,1470.70105,0.282432553,962.209745,29,296,0.273347487,600636,0.259153733,67898288.57
"1121KN230","KN1121","Streif","stress",76.4,9.75,133687.9675,14965.03538,0.007526425,1675.714286,0.485008078,16133871,814.945424,878.866115,0.359393284,961,642.5874774,20.71428571,277.863157,5624.199352,41.15447735,0.475167793,0.289164077,0.217961593,601.0015593,1.036301797,1.039793968,284400,23736,0.006343448,1981,0.616532762,45039448,1362.825195,0.262075372,1158.488446,29,379,0.265411045,619338,0.25716153,76468920.4
"1121KN231","KN1121","Streif","stress",77.2,9.96,132806.7774,14981.5881,0.007618618,1696,0.474476319,15656459.71,751.2174643,884.3731951,0.376359884,1006.714286,675.2820272,22.28571429,251.5924587,5453.844309,41.44797347,0.4763511,0.302873401,0.21496834,570.7928511,1.029884459,1.033355005,249364,18618,0.009040554,1390,0.617672032,39702743,1454.026123,0.264187284,1197.889565,25,311,0.276453402,546905,0.25602564,71131989.96
"1121KN232","KN1121","Streif","stress",71.9,9.76,124077.7209,14933.1714,0.007259001,1805.142857,0.460537744,14060687.14,799.4962217,921.2724261,0.363245179,1188.857143,645.9368938,21,254.2424542,5335.630323,41.37309144,0.476655993,0.298181337,0.215764018,558.6541922,1.040439849,1.043945965,244275,19325,0.008224065,1528,0.614259837,38657007,1316.971436,0.31166291,784.0001838,30,300,0.270622556,567735,0.261688133,65775046.06
"1121KN233","KN1121","Streif","stress",73.1,9.42,118765.94,13743.99664,0.00799749,1593,0.464173252,13495340.29,753.1486146,838.1217739,0.332701975,1010.857143,686.91689,20.14285714,251.003946,5042.647235,41.2829809,0.47845273,0.318988862,0.215991567,583.3453281,1.046084224,1.04960936,245697,20114,0.00763449,1646,0.612853932,38572563,1409.651489,0.259184987,988.6408172,31,283,0.272248277,548583,0.260844757,63142195.62
"1121KN234","KN1121","Streif","stress",72,9.83,119774.5936,14172.84995,0.007568005,1679.714286,0.456541756,13535393.43,747.0792851,819.4723772,0.363319334,1044,656.0629336,21.85714286,235.6739969,5082.787573,40.91300443,0.478228411,0.317213386,0.214607547,598.6565911,0.983994014,0.987309916,259180,21367,0.007135929,1761,0.616785774,40336092,1363.422485,0.266215271,1190.171904,25,406,0.270054999,556077,0.257419087,65402340.62
"1121KN235","KN1121","Ursa","control",118.5,19.11,214983.2159,23561.8268,0.004968744,2588,0.448871208,23967767.43,1051.373396,1147.193342,0.378790898,1088.285714,740.4173392,23,357.7927326,8209.595778,43.97205367,0.457795328,0.171802223,0.21422057,662.1086722,0.902502656,0.905543946,415851,33285,0.004717106,2664,0.577278268,59809890,1601.726807,0.29766759,1364.416631,30.125,368,0.286964179,1024828,0.24256398,148696680.2
"1121KN236","KN1121","Ursa","control",110.6,16.23,195039.2306,21882.69162,0.005240508,2463.857143,0.454953405,21735004.86,1022.130263,1133.983538,0.367366148,994.5714286,774.8727223,22.85714286,342.479338,7804.743913,43.57627689,0.459004436,0.148677033,0.218936666,661.0051577,1.038745335,1.04224574,373862,27753,0.00610018,2060,0.591755687,55458123,1632.418091,0.277471259,1346.452985,30,458,0.273679059,917156,0.246070539,127910288.9
"1121KN237","KN1121","Ursa","control",101.8,14.51,177454.7197,21075.33285,0.005093186,2510.857143,0.4543991,19940563.86,1038.682979,1155.060529,0.32603249,1045.285714,755.7289033,20.28571429,388.5364416,7604.180161,42.01874021,0.455484503,0.135598922,0.215870405,650.1079525,1.025256567,1.028711517,361449,29327,0.005282207,2379,0.592162711,53503895,1688.685547,0.249651371,1494.402552,32,440,0.271004849,923052,0.245855023,114429739.8
"1121KN238","KN1121","Ursa","control",74.1,11.46,148714.5497,18158.88209,0.005799425,2223.285714,0.449105314,16773631.14,923.6415977,1014.772818,0.321796714,977,729.4449367,19.42857143,333.9261747,6423.833513,41.81725375,0.452361208,0.113113177,0.207927179,642.6592299,1.072826295,1.076441547,297820,22483,0.00740505,1697,0.589691905,44917000,1485.871338,0.256340626,1037.35826,32,329,0.267133932,787798,0.236001936,87047886.78
